Gene Symbol,Ensembl ID,Pvalue,LogFC,Dataset,Accession,Tissue,origem
HSPA1B,ENSG00000204388,	1.0897100882138e-71,	78.5977218460082,,,,Xu_tCells.csv
HSPA6,ENSG00000173110,	2.9102790129384e-23,	203.340006240538,,,,Xu_tCells.csv
HSPH1,ENSG00000120694,	1.03633906421148e-62,	45.8648123948486,,,,Xu_tCells.csv
IER2,ENSG00000160888,	2.8755970315150103e-09,	55.1642873155052,,,,Xu_tCells.csv
IFI27,ENSG00000165949,0,	-33.535086515139,,,,Xu_tCells.csv
IFITM3,ENSG00000142089,0,	-33.5708187517691,,,,Xu_tCells.csv
IFNG,ENSG00000111537,	1.15781881374347e-46,	75.2538787095086,,,,Xu_tCells.csv
IGFBP3,ENSG00000146674,	7.45021339596276e-278,	-30.1567139420435,,,,Xu_tCells.csv
IGKC,ENSG00000211592,	2.0681549070773e-79,	753.065091355539,,,,Xu_tCells.csv
ISG15,ENSG00000187608,	8.2948109285705e-22,	52.8382960634269,,,,Xu_tCells.csv
JUN,ENSG00000177606,	3.797090890586e-54,	91.9256275324484,,,,Xu_tCells.csv
JUNB,ENSG00000171223,	3.74487928369704e-46,	68.2370108290654,,,,Xu_tCells.csv
JUND,ENSG00000130522,	1.47195003721026e-184,	58.9497072557173,,,,Xu_tCells.csv
KLF2,ENSG00000127528,	5.29308252792601e-37,	48.8840121735443,,,,Xu_tCells.csv
KLRB1,ENSG00000111796,	5.9906699820829795e-28,	51.0890482112508,,,,Xu_tCells.csv
LGALS1,ENSG00000100097,	1.64911909908844e-77,	-78.2302232776064,,,,Xu_tCells.csv
LTB,ENSG00000227507,	1.5205706751886698e-42,	63.4289919798878,,,,Xu_tCells.csv
MGP,ENSG00000111341,0,	-226.715243795533,,,,Xu_tCells.csv
MT-ATP6,ENSG00000198899,	2.17914830213406e-115,	185.705864667828,,,,Xu_tCells.csv
MT-CO1,ENSG00000198804,	8.67376612578717e-133,	116.456532505419,,,,Xu_tCells.csv
MT-CO2,ENSG00000198712,	4.66094574753694e-75,	130.882999003163,,,,Xu_tCells.csv
MT-CO3,ENSG00000198938,	1.95140228523996e-73,	94.8147538240774,,,,Xu_tCells.csv
MT-CYB,ENSG00000198727,	2.17407887739808e-71,	81.8318546654322,,,,Xu_tCells.csv
MT-ND1,ENSG00000198888,	1.0349167773882e-51,	122.152743743896,,,,Xu_tCells.csv
MT-ND3,ENSG00000198840,	1.03991454324839e-60,	106.383851567294,,,,Xu_tCells.csv
MT-ND4,ENSG00000198886,	1.22884210242805e-66,	137.096958104633,,,,Xu_tCells.csv
MT-ND5,ENSG00000198786,	2.2224640927043e-19,	115.01285071866,,,,Xu_tCells.csv
NEAT1,ENSG00000245532,	1.97419907194593e-39,	81.8511730458685,,,,Xu_tCells.csv
NFKBIA,ENSG00000100906,	0.0010645316091393,	59.6835507526448,,,,Xu_tCells.csv
PTMA,ENSG00000187514,	4.41021771200128e-12,	-39.3539100175093,,,,Xu_tCells.csv
RGS1,ENSG00000090104,	8.734673269751728e-128,	65.9318922132598,,,,Xu_tCells.csv
RPL13A,ENSG00000142541,	3.08214781511257e-26,	-36.3309235872265,,,,Xu_tCells.csv
RPL21,ENSG00000122026,	3.0633707932454e-40,	-44.9739979075485,,,,Xu_tCells.csv
RPL26,ENSG00000161970,	0.0146372607401591,	-30.1633536812563,,,,Xu_tCells.csv
RPL31,ENSG00000071082,	5.89644357638482e-99,	-34.985524644482,,,,Xu_tCells.csv
RPL34,ENSG00000109475,	5.17891251743282e-22,	-36.2644886681056,,,,Xu_tCells.csv
RPL41,ENSG00000229117,	6.940976426644258e-11,	-31.8625020468275,,,,Xu_tCells.csv
RPS18,ENSG00000231500,	2.27264041006703e-21,	-50.8950671200192,,,,Xu_tCells.csv
RPS4X,ENSG00000198034,	0.0001066743378605,	-36.1937297861972,,,,Xu_tCells.csv
RPS6,ENSG00000137154,	1.6171594716186202e-25,	-50.1808675783329,,,,Xu_tCells.csv
S100A10,ENSG00000197747,	3.64588376524602e-41,	-39.7068677050206,,,,Xu_tCells.csv
S100A11,ENSG00000163191,	7.464071942016981e-58,	59.6662571577981,,,,Xu_tCells.csv
S100A6,ENSG00000197956,	3.0025572524887e-138,	-99.9549414999061,,,,Xu_tCells.csv
S100A8,ENSG00000143546,	6.43530431152764e-44,	266.366687777894,,,,Xu_tCells.csv
S100A9,ENSG00000163220,	1.20754084682832e-28,	211.22476700549,,,,Xu_tCells.csv
SCGB1A1,ENSG00000149021,	1.14038611025749e-156,	75.2578760270222,,,,Xu_tCells.csv
SCGB3A2,ENSG00000164265,	3.06894105888535e-08,	142.326896012299,,,,Xu_tCells.csv
SEC11C,ENSG00000166562,	7.31871091521715e-08,	-48.2823190996154,,,,Xu_tCells.csv
SPARCL1,ENSG00000152583,0,	-30.6940600152813,,,,Xu_tCells.csv
SPP1,ENSG00000118785,	8.98953513116864e-30,	54.5568960344625,,,,Xu_tCells.csv
SRGN,ENSG00000122862,	1.2369319014575e-55,	71.7023579943689,,,,Xu_tCells.csv
SRP14,ENSG00000140319,	1.0048754904962901e-44,	-36.6516717585859,,,,Xu_tCells.csv
SRSF7,ENSG00000115875,	1.3598972826038702e-105,	47.7088067626197,,,,Xu_tCells.csv
TAGLN,ENSG00000149591,0,	-29.3187706508298,,,,Xu_tCells.csv
TIMP1,ENSG00000102265,	1.82833456993174e-185,	-95.4333735380917,,,,Xu_tCells.csv
TIMP3,ENSG00000100234,0,	-47.9137923299688,,,,Xu_tCells.csv
TM4SF1,ENSG00000169908,0,	-38.1356892344439,,,,Xu_tCells.csv
TMSB10,ENSG00000034510,	8.87440034189187e-90,	-50.8974719319992,,,,Xu_tCells.csv
TMSB4X,ENSG00000205542,	0.0024193617517988,	223.572846760362,,,,Xu_tCells.csv
TPT1,ENSG00000133112,	2.4391127724323e-130,	62.1294139267248,,,,Xu_tCells.csv
TXNIP,ENSG00000265972,	8.06211213386225e-16,	56.8007737910995,,,,Xu_tCells.csv
UBC,ENSG00000150991,	2.18461071248731e-35,	43.8840423340259,,,,Xu_tCells.csv
AC019117.1,AC019117.1,	1.08239714569266e-187,	-25.3581180331388,,,,BOST_Unknown.csv
ADAM28,ENSG00000042980,	3.13262952725867e-37,	-19.988854874049,,,,BOST_Unknown.csv
AGR2,ENSG00000106541,	8.37332126742674e-223,	152.735675932703,,,,BOST_Unknown.csv
ALCAM,ENSG00000170017,	2.16258600261911e-86,	-31.7086861349377,,,,BOST_Unknown.csv
ANK3,ENSG00000151150,	3.01474348846384e-190,	-35.2892171656876,,,,BOST_Unknown.csv
ANKRD36C,ENSG00000174501,	2.80387866636244e-206,	-55.5873669456771,,,,BOST_Unknown.csv
ARHGAP26,ENSG00000145819,	3.073500392725409e-230,	-17.5621357069193,,,,BOST_Unknown.csv
BPIFA1,ENSG00000198183,	3.3365019663784604e-120,	455.69156333893,,,,BOST_Unknown.csv
BPIFB1,ENSG00000125999,	7.85392949499632e-129,	624.032651894606,,,,BOST_Unknown.csv
CAMK1D,ENSG00000183049,	1.76050069364801e-77,	-52.5455780515418,,,,BOST_Unknown.csv
CEMIP,ENSG00000103888,	2.43435963555332e-162,	-49.8656593687104,,,,BOST_Unknown.csv
CHST9,ENSG00000154080,	4.22855830874381e-07,	-40.4684681573496,,,,BOST_Unknown.csv
CP,ENSG00000047457,	0.0113147120551011,	-22.1458510184361,,,,BOST_Unknown.csv
CXCL8,ENSG00000169429,0,	315.107986840205,,,,BOST_Unknown.csv
CYP3A5,ENSG00000106258,	9.48857639070851e-206,	-18.2599719370631,,,,BOST_Unknown.csv
ERRFI1,ENSG00000116285,	7.007689693158279e-135,	-19.0805886018304,,,,BOST_Unknown.csv
FAM155A,FAM155A,	1.4287822967634e-189,	-19.7779200258134,,,,BOST_Unknown.csv
FER1L6,ENSG00000214814,	3.78106282856404e-184,	-17.046119461096,,,,BOST_Unknown.csv
FOXN3,ENSG00000053254,	7.02461885736324e-63,	-17.1163452249629,,,,BOST_Unknown.csv
FTH1,ENSG00000167996,0,	571.946411843832,,,,BOST_Unknown.csv
FTL,ENSG00000087086,0,	745.977447799755,,,,BOST_Unknown.csv
GMDS,ENSG00000112699,	3.4401988141636e-226,	-29.4317215797709,,,,BOST_Unknown.csv
GPRC5A,ENSG00000013588,	3.2998353734738e-95,	-20.9219809175767,,,,BOST_Unknown.csv
HBB,ENSG00000244734,	4.16759106359394e-220,	400.239808796407,,,,BOST_Unknown.csv
IL1RAPL2,ENSG00000189108,	4.84825068566479e-121,	-35.4486317439799,,,,BOST_Unknown.csv
KRT17,ENSG00000128422,	9.43830207558668e-93,	198.408365455735,,,,BOST_Unknown.csv
LCN2,ENSG00000148346,0,	376.343710006085,,,,BOST_Unknown.csv
LIMCH1,ENSG00000064042,	6.7127825904181e-165,	-29.2143650612624,,,,BOST_Unknown.csv
LINC00342,ENSG00000232931,	1.39157548124479e-298,	-131.744772505135,,,,BOST_Unknown.csv
LINC00511,ENSG00000227036,	1.9829152989777003e-248,	-18.4125025861556,,,,BOST_Unknown.csv
MACROD2,ENSG00000172264,	7.17476898253077e-204,	-74.3925643679215,,,,BOST_Unknown.csv
MBNL1,ENSG00000152601,	6.478656416480769e-126,	-20.3983636203162,,,,BOST_Unknown.csv
MGAT5,ENSG00000152127,	1.79789679286793e-249,	-26.8473818229969,,,,BOST_Unknown.csv
MSMB,ENSG00000263639,	3.3511945698866108e-149,inf,,,,BOST_Unknown.csv
MT-ATP6,ENSG00000198899,0,	151.27236554064,,,,BOST_Unknown.csv
MT-CO1,ENSG00000198804,0,	199.137255915022,,,,BOST_Unknown.csv
MT-CO2,ENSG00000198712,0,	213.860297876082,,,,BOST_Unknown.csv
MT-CO3,ENSG00000198938,0,	155.60943948824,,,,BOST_Unknown.csv
MT-ND4,ENSG00000198886,0,	177.241616760215,,,,BOST_Unknown.csv
MT2A,ENSG00000125148,	6.06179139176846e-165,	153.452308217338,,,,BOST_Unknown.csv
MUC5AC,ENSG00000215182,	7.85625425292467e-13,	161.371737221875,,,,BOST_Unknown.csv
MYO1E,ENSG00000157483,	2.9460067939496494e-232,	-19.6173906187909,,,,BOST_Unknown.csv
NCKAP5,ENSG00000176771,	3.96605177832691e-180,	-37.0993146335413,,,,BOST_Unknown.csv
NEAT1,ENSG00000245532,	0.0380021074426662,	268.131809757226,,,,BOST_Unknown.csv
NEBL,ENSG00000078114,	5.02214103198474e-264,	-29.5276062311679,,,,BOST_Unknown.csv
NEDD4L,ENSG00000049759,	9.83332671991038e-251,	-33.853086711813,,,,BOST_Unknown.csv
PDE4D,ENSG00000113448,0,	-31.3433596568099,,,,BOST_Unknown.csv
PELI1,ENSG00000197329,	4.4284844169454696e-27,	-26.0062288789949,,,,BOST_Unknown.csv
PLAT,ENSG00000104368,	2.44048723136289e-88,	-17.2937769215886,,,,BOST_Unknown.csv
PTPRN2,ENSG00000155093,	1.9742119775596202e-307,	-22.192664328135,,,,BOST_Unknown.csv
RGS6,ENSG00000182732,	6.92526833664288e-260,	-30.4870815879084,,,,BOST_Unknown.csv
RUNX1,ENSG00000159216,	1.29030717216879e-130,	-17.7729326402756,,,,BOST_Unknown.csv
S100A2,ENSG00000196754,	3.79799900172025e-181,	214.114723645553,,,,BOST_Unknown.csv
S100A8,ENSG00000143546,	5.809523397774529e-306,	170.862203094506,,,,BOST_Unknown.csv
S100A9,ENSG00000163220,0,	296.376671629873,,,,BOST_Unknown.csv
SCGB1A1,ENSG00000149021,	3.04406027203462e-215,inf,,,,BOST_Unknown.csv
SCGB3A1,ENSG00000161055,	3.1636102292553e-100,inf,,,,BOST_Unknown.csv
SDK1,ENSG00000146555,	1.03516692755077e-67,	-58.3848593271948,,,,BOST_Unknown.csv
SERPINB3,ENSG00000057149,0,	235.193001779066,,,,BOST_Unknown.csv
SLC4A4,ENSG00000080493,	1.03678921207303e-40,	-52.3346771046193,,,,BOST_Unknown.csv
SLPI,ENSG00000124107,0,	680.569245229948,,,,BOST_Unknown.csv
SOD2,ENSG00000112096,	9.847738742321769e-276,	140.23902545211,,,,BOST_Unknown.csv
TFF3,ENSG00000160180,	7.23399147987701e-116,	464.594217544771,,,,BOST_Unknown.csv
TOP1,ENSG00000198900,	3.56682074788641e-48,	-24.5742884286238,,,,BOST_Unknown.csv
WFDC2,ENSG00000101443,0,	258.946697898116,,,,BOST_Unknown.csv
--A2M,--A2M,	1.54177881204372e-09,	260.200973288763,,,,Delorey_Unknown.csv
--B2M,--B2M,	7.12722607250073e-28,	169.490723469662,,,,Delorey_Unknown.csv
--COL1A1,--COL1A1,	3.45718463202177e-05,	307.816064764475,,,,Delorey_Unknown.csv
--COL1A2,--COL1A2,	1.18892963017994e-05,	232.343980070121,,,,Delorey_Unknown.csv
--COL3A1,--COL3A1,	9.84862189298565e-06,	428.001958173786,,,,Delorey_Unknown.csv
--FTH1,--FTH1,	1.02003040718699e-20,	574.71459946134,,,,Delorey_Unknown.csv
--FTL,--FTL,	1.98765717731697e-20,	860.358553452651,,,,Delorey_Unknown.csv
--MALAT1,--MALAT1,	1.84992299862771e-24,inf,,,,Delorey_Unknown.csv
--MGP,--MGP,	3.12850524937433e-06,	158.766044444467,,,,Delorey_Unknown.csv
--MT-ATP6,--MT-ATP6,	2.5487059913327297e-18,	712.212881228912,,,,Delorey_Unknown.csv
--MT-CO1,--MT-CO1,	2.36506672845699e-19,	710.318245104994,,,,Delorey_Unknown.csv
--MT-CO2,--MT-CO2,	5.03930812481314e-20,	835.832713662334,,,,Delorey_Unknown.csv
--MT-CO3,--MT-CO3,	1.7308899896521102e-17,	495.35668402865,,,,Delorey_Unknown.csv
--MT-CYB,--MT-CYB,	5.46581429643202e-15,	309.701112588169,,,,Delorey_Unknown.csv
--MT-ND1,--MT-ND1,	2.0889888983179e-13,	525.653279871172,,,,Delorey_Unknown.csv
--MT-ND2,--MT-ND2,	1.77503926519702e-14,	524.211068719374,,,,Delorey_Unknown.csv
--MT-ND3,--MT-ND3,	1.0438977174814e-17,	648.282358346714,,,,Delorey_Unknown.csv
--MT-ND4,--MT-ND4,	3.4122893688252e-17,	459.28930799026,,,,Delorey_Unknown.csv
--MT-ND4L,--MT-ND4L,	1.7682779105860402e-15,	278.509732838261,,,,Delorey_Unknown.csv
--MT2A,--MT2A,	9.69450853268095e-13,	182.318044950579,,,,Delorey_Unknown.csv
--MTRNR2L12,--MTRNR2L12,	1.6274103998913602e-14,	237.11427495736,,,,Delorey_Unknown.csv
--S100A6,--S100A6,	3.3983074096339803e-20,	195.302300318637,,,,Delorey_Unknown.csv
--TIMP1,--TIMP1,	2.26149617948267e-10,	427.559705290666,,,,Delorey_Unknown.csv
AC087286.2,AC087286.2,0,	-11.7359591342399,,,,Delorey_Unknown.csv
ACSL4,ENSG00000068366,0,	-12.1478428334057,,,,Delorey_Unknown.csv
ADAM12,ENSG00000148848,0,	-11.8593472470595,,,,Delorey_Unknown.csv
AKAP13,ENSG00000170776,0,	-11.7253324277875,,,,Delorey_Unknown.csv
ANKRD28,ENSG00000206560,	3.31760694695481e-211,	-17.4810674591125,,,,Delorey_Unknown.csv
ANKRD36C,ENSG00000174501,	4.33520655920508e-188,	-47.3396096187756,,,,Delorey_Unknown.csv
ARID1B,ENSG00000049618,	6.29897989416187e-297,	-11.5136107919977,,,,Delorey_Unknown.csv
CCNH,ENSG00000134480,0,	-10.2613497693815,,,,Delorey_Unknown.csv
CD44,ENSG00000026508,	7.0602747735541e-301,	-17.4714733599861,,,,Delorey_Unknown.csv
CPM,ENSG00000135678,0,	-18.6962252626103,,,,Delorey_Unknown.csv
ELMO1,ENSG00000155849,0,	-10.2490822808114,,,,Delorey_Unknown.csv
ESYT2,ENSG00000117868,0,	-10.2899874111226,,,,Delorey_Unknown.csv
FER,ENSG00000151422,0,	-10.6361430731473,,,,Delorey_Unknown.csv
LINC00342,ENSG00000232931,0,	-55.0353884870523,,,,Delorey_Unknown.csv
MALAT1,ENSG00000251562,	1.6940217210204198e-48,	255.653115913186,,,,Delorey_Unknown.csv
MT-ND3,ENSG00000198840,	1.07363952215196e-34,	300.374724644815,,,,Delorey_Unknown.csv
PCM1,ENSG00000078674,	2.56117838555235e-106,	-10.2407121643269,,,,Delorey_Unknown.csv
PRKCA,ENSG00000154229,0,	-15.4903795870492,,,,Delorey_Unknown.csv
PTPRN2,ENSG00000155093,	2.6881035965403e-227,	-12.0355367791935,,,,Delorey_Unknown.csv
SLC24A3,ENSG00000185052,0,	-20.6405540658523,,,,Delorey_Unknown.csv
SMYD3,ENSG00000185420,0,	-11.2290584639674,,,,Delorey_Unknown.csv
TMOD3,ENSG00000138594,	5.03307846761419e-148,	-11.6705353646157,,,,Delorey_Unknown.csv
TNIK,ENSG00000154310,0,	-10.5327177184357,,,,Delorey_Unknown.csv
